2004-01-02,00:00:00,1.25701,1.26263,1.25198,1.25806,1277971.4,0.7216
2004-01-04,00:00:00,1.25816,1.26477,1.25785,1.26308,61895.6,0.7406
2004-01-05,00:00:00,1.26308,1.26924,1.26288,1.2682,1353480.5,0.8475
2004-01-06,00:00:00,1.2682,1.28083,1.2665,1.2714,1354807.4,0.8923
2004-01-07,00:00:00,1.27145,1.27404,1.26168,1.26367,1345833,0.7454
2004-01-08,00:00:00,1.26353,1.27839,1.25576,1.27686,1348587.5,0.7977
2004-01-09,00:00:00,1.27682,1.28665,1.27021,1.28123,1274567.9,0.7932
2004-01-11,00:00:00,1.28522,1.28559,1.28358,1.28467,59505,0.8159
2004-01-12,00:00:00,1.28482,1.28956,1.27306,1.2738,1341146.6,0.715
2004-01-13,00:00:00,1.27352,1.27947,1.27114,1.27826,1347248.2,0.7298
2004-01-14,00:00:00,1.27834,1.2785,1.26276,1.26504,1338836.3,0.6005
2004-01-15,00:00:00,1.26501,1.26693,1.25562,1.25937,1359077.6,0.5289
2004-01-16,00:00:00,1.25947,1.26071,1.23494,1.23936,1277853.7,0.3991
2004-01-18,00:00:00,1.2366,1.24002,1.23637,1.23822,65886.4,0.4033
2004-01-19,00:00:00,1.23817,1.24226,1.23323,1.23493,1338577.2,0.3852
2004-01-20,00:00:00,1.2349,1.25977,1.23411,1.25812,1348920.7,0.4791
2004-01-21,00:00:00,1.25792,1.26695,1.25488,1.26529,1352647.6,0.488
2004-01-22,00:00:00,1.26541,1.27475,1.26349,1.27184,1350262.7,0.5018
2004-01-23,00:00:00,1.27195,1.27732,1.25621,1.25781,1287883.4,0.4776
2004-01-25,00:00:00,1.25726,1.25857,1.25606,1.2567,58858.4,0.415
2004-01-26,00:00:00,1.25661,1.26095,1.24542,1.24824,1361808.4,0.3655
2004-01-27,00:00:00,1.24834,1.26608,1.24391,1.26318,1316358.2,0.4199
2004-01-28,00:00:00,1.26337,1.26415,1.24113,1.24345,1344328.5,0.3939
2004-01-29,00:00:00,1.24349,1.25252,1.23607,1.2405,1334867.8,0.3665
2004-01-30,00:00:00,1.24037,1.24897,1.23491,1.24731,1294345.1,0.4344
2004-02-01,00:00:00,1.2468,1.24848,1.24662,1.24721,63709.5,0.453
2004-02-02,00:00:00,1.24704,1.24792,1.23882,1.2427,1347688.5,0.5147
2004-02-03,00:00:00,1.24272,1.25967,1.24124,1.25417,1353304,0.5642
2004-02-04,00:00:00,1.25392,1.25593,1.24919,1.25354,1355069.7,0.5765
2004-02-05,00:00:00,1.25325,1.26348,1.25157,1.25643,1354204.6,0.4917
2004-02-06,00:00:00,1.25654,1.27226,1.251,1.27,1287807.1,0.5219
2004-02-08,00:00:00,1.26038,1.26466,1.25963,1.26429,65311.9,0.4647
2004-02-09,00:00:00,1.2645,1.27589,1.26441,1.26872,1365285.7,0.5561
2004-02-10,00:00:00,1.26875,1.27848,1.26649,1.26789,1369272.5,0.5577
2004-02-11,00:00:00,1.26783,1.2843,1.26482,1.2825,1363432.7,0.666
2004-02-12,00:00:00,1.28227,1.28432,1.27873,1.28148,1359120.2,0.6025
2004-02-13,00:00:00,1.28112,1.28898,1.27135,1.27305,1299378.1,0.6898
2004-02-15,00:00:00,1.27428,1.27441,1.2721,1.27252,64801.1,0.7119
2004-02-16,00:00:00,1.27267,1.2787,1.27139,1.27589,1347337.4,0.6982
2004-02-17,00:00:00,1.27594,1.28751,1.27533,1.28558,1369595.7,0.7349
2004-02-18,00:00:00,1.28548,1.29247,1.26561,1.27246,1356747.1,0.6648
2004-02-19,00:00:00,1.27243,1.27643,1.26516,1.27492,1346864.4,0.6276
2004-02-20,00:00:00,1.27525,1.27579,1.24928,1.25319,1294776.1,0.4983
2004-02-22,00:00:00,1.25247,1.25294,1.25029,1.25063,66684.5,0.4716
2004-02-23,00:00:00,1.25026,1.25932,1.24494,1.25651,1363891.5,0.4285
2004-02-24,00:00:00,1.25663,1.27115,1.25203,1.26713,1346989,0.5143
2004-02-25,00:00:00,1.2671,1.27039,1.24716,1.24955,1365991.3,0.4147
2004-02-26,00:00:00,1.24939,1.25129,1.23826,1.24409,1340622.4,0.3983
2004-02-27,00:00:00,1.24393,1.25049,1.23718,1.24887,1286226.3,0.3432
2004-02-29,00:00:00,1.2482,1.25315,1.24726,1.25297,63422.5,0.3708
2004-03-01,00:00:00,1.253,1.25398,1.24215,1.24431,1350250.7,0.37
2004-03-02,00:00:00,1.24432,1.24489,1.21938,1.21976,1360707.5,0.304
2004-03-03,00:00:00,1.2197,1.22158,1.20546,1.21874,1345327.3,0.2839
2004-03-04,00:00:00,1.21877,1.2238,1.21334,1.21984,1348739,0.2341
2004-03-05,00:00:00,1.21978,1.24275,1.21731,1.23642,1284502.7,0.3582
2004-03-07,00:00:00,1.23857,1.23865,1.23552,1.23609,63020.9,0.3446
2004-03-08,00:00:00,1.23604,1.2423,1.23359,1.24182,1360754,0.4478
2004-03-09,00:00:00,1.24182,1.24573,1.22716,1.23138,1357455.9,0.4176
2004-03-10,00:00:00,1.23145,1.23282,1.21946,1.22271,1355033,0.3587
2004-03-11,00:00:00,1.22256,1.23831,1.2162,1.23448,1356225.8,0.3648
2004-03-12,00:00:00,1.23425,1.23519,1.21707,1.22145,1285258.2,0.3791
2004-03-14,00:00:00,1.21887,1.22171,1.21815,1.22099,62511.2,0.3962
2004-03-15,00:00:00,1.22088,1.23154,1.22013,1.22645,1357185.8,0.3998
2004-03-16,00:00:00,1.22645,1.23695,1.22295,1.22545,1359962.3,0.3735
2004-03-17,00:00:00,1.22542,1.2287,1.2173,1.22215,1341499.9,0.3929
2004-03-18,00:00:00,1.2221,1.24315,1.22184,1.23819,1352578,0.5971
